"ticker","name","date","open","high","low","close","adjusted close","volume"
"CSR","D/B/A Centerspace Common Stock","2021-01-04 08:00:00-05:00",70.64,70.64,70.64,70.64,70.64,0
"CSR","D/B/A Centerspace Common Stock","2021-01-04 09:30:00-05:00",71.37999725341797,71.37999725341797,70.9800033569336,70.9800033569336,70.9800033569336,4764
"CSR","D/B/A Centerspace Common Stock","2021-01-04 10:30:00-05:00",70.83999633789062,70.83999633789062,69.69999694824219,69.69999694824219,69.69999694824219,5169
"CSR","D/B/A Centerspace Common Stock","2021-01-04 11:30:00-05:00",69.22000122070312,70.08000183105469,68.9800033569336,69.58999633789062,69.58999633789062,3273
"CSR","D/B/A Centerspace Common Stock","2021-01-04 12:30:00-05:00",69.25,70.20999908447266,69.0199966430664,69.73999786376953,69.73999786376953,6451
"CSR","D/B/A Centerspace Common Stock","2021-01-04 13:30:00-05:00",69.06999969482422,70.125,69.06999969482422,70.08999633789062,70.08999633789062,3442
"CSR","D/B/A Centerspace Common Stock","2021-01-04 14:30:00-05:00",70.08999633789062,70.30000305175781,69.66000366210938,70.11000061035156,70.11000061035156,6683
"CSR","D/B/A Centerspace Common Stock","2021-01-04 15:30:00-05:00",70.11000061035156,70.54000091552734,69.62000274658203,69.62000274658203,69.62000274658203,16144
"CSR","D/B/A Centerspace Common Stock","2021-01-04 16:00:00-05:00",69.62,69.92,69.62,69.92,69.92,0
"CSR","D/B/A Centerspace Common Stock","2021-01-05 09:30:00-05:00",69.4000015258789,71.06999969482422,69.4000015258789,70.59500122070312,70.59500122070312,5878
"CSR","D/B/A Centerspace Common Stock","2021-01-05 10:30:00-05:00",70.48999786376953,72.19999694824219,70.2300033569336,71.62000274658203,71.62000274658203,8066
"CSR","D/B/A Centerspace Common Stock","2021-01-05 11:30:00-05:00",71.62000274658203,72.04499816894531,71.0199966430664,71.0199966430664,71.0199966430664,5651
"CSR","D/B/A Centerspace Common Stock","2021-01-05 12:30:00-05:00",71.2300033569336,71.58999633789062,70.87000274658203,71.5199966430664,71.5199966430664,4874
"CSR","D/B/A Centerspace Common Stock","2021-01-05 13:30:00-05:00",70.87999725341797,71.54499816894531,70.87999725341797,71.18000030517578,71.18000030517578,6829
"CSR","D/B/A Centerspace Common Stock","2021-01-05 14:30:00-05:00",71.70500183105469,71.7300033569336,70.83999633789062,71.30000305175781,71.30000305175781,6194
"CSR","D/B/A Centerspace Common Stock","2021-01-05 15:30:00-05:00",70.9000015258789,71.7300033569336,70.83000183105469,71.13999938964844,71.13999938964844,18296
"CSR","D/B/A Centerspace Common Stock","2021-01-05 16:00:00-05:00",71.15,71.15,71.149,71.15,71.15,0
"CSR","D/B/A Centerspace Common Stock","2021-01-06 09:30:00-05:00",71.4000015258789,72.19000244140625,70.87370300292969,71.62000274658203,71.62000274658203,5676
"CSR","D/B/A Centerspace Common Stock","2021-01-06 10:30:00-05:00",71.22000122070312,71.79000091552734,71.12000274658203,71.62000274658203,71.62000274658203,5530
"CSR","D/B/A Centerspace Common Stock","2021-01-06 11:30:00-05:00",72.02999877929688,72.6449966430664,71.69999694824219,72.375,72.375,8652
"CSR","D/B/A Centerspace Common Stock","2021-01-06 12:30:00-05:00",71.80000305175781,73.12000274658203,71.80000305175781,72.94499969482422,72.94499969482422,9984
"CSR","D/B/A Centerspace Common Stock","2021-01-06 13:30:00-05:00",72.80000305175781,72.9000015258789,71.8499984741211,71.8499984741211,71.8499984741211,7625
"CSR","D/B/A Centerspace Common Stock","2021-01-06 14:30:00-05:00",72.19999694824219,72.19999694824219,71.0999984741211,71.94000244140625,71.94000244140625,10599
"CSR","D/B/A Centerspace Common Stock","2021-01-06 15:30:00-05:00",71.9800033569336,72.37999725341797,71.90499877929688,72.33000183105469,72.33000183105469,24097
"CSR","D/B/A Centerspace Common Stock","2021-01-06 16:00:00-05:00",72.34,72.34,72.19,72.19,72.19,0
"CSR","D/B/A Centerspace Common Stock","2021-01-07 09:30:00-05:00",71.7699966430664,71.7699966430664,70.81999969482422,71.58999633789062,71.58999633789062,2720
"CSR","D/B/A Centerspace Common Stock","2021-01-07 10:30:00-05:00",71.30000305175781,71.52670288085938,69.87000274658203,70.55999755859375,70.55999755859375,3058
"CSR","D/B/A Centerspace Common Stock","2021-01-07 11:30:00-05:00",70.63500213623047,70.9000015258789,70.51000213623047,70.51000213623047,70.51000213623047,2159
"CSR","D/B/A Centerspace Common Stock","2021-01-07 12:30:00-05:00",70.50499725341797,71.11000061035156,70.40499877929688,71.08999633789062,71.08999633789062,2087
"CSR","D/B/A Centerspace Common Stock","2021-01-07 13:30:00-05:00",70.7300033569336,71.4800033569336,70.72000122070312,71.43000030517578,71.43000030517578,3388
"CSR","D/B/A Centerspace Common Stock","2021-01-07 14:30:00-05:00",71.12999725341797,71.89209747314453,71.12999725341797,71.43499755859375,71.43499755859375,4185
"CSR","D/B/A Centerspace Common Stock","2021-01-07 15:30:00-05:00",71.51000213623047,71.51000213623047,71.02999877929688,71.33999633789062,71.33999633789062,15266
"CSR","D/B/A Centerspace Common Stock","2021-01-07 16:00:00-05:00",71.4,71.42,71.4,71.42,71.42,0
"CSR","D/B/A Centerspace Common Stock","2021-01-08 09:30:00-05:00",71.58999633789062,71.58999633789062,71.19000244140625,71.19000244140625,71.19000244140625,1627
"CSR","D/B/A Centerspace Common Stock","2021-01-08 10:30:00-05:00",70.79000091552734,71.16000366210938,70.79000091552734,70.83000183105469,70.83000183105469,2458
"CSR","D/B/A Centerspace Common Stock","2021-01-08 11:30:00-05:00",70.8499984741211,71.4000015258789,70.8499984741211,71.4000015258789,71.4000015258789,1350
"CSR","D/B/A Centerspace Common Stock","2021-01-08 12:30:00-05:00",71.69000244140625,71.69000244140625,71.08999633789062,71.19999694824219,71.19999694824219,3468
"CSR","D/B/A Centerspace Common Stock","2021-01-08 13:30:00-05:00",71.19999694824219,72.19999694824219,70.86000061035156,71.55999755859375,71.55999755859375,2882
"CSR","D/B/A Centerspace Common Stock","2021-01-08 14:30:00-05:00",71.55999755859375,71.80000305175781,71.45999908447266,71.4800033569336,71.4800033569336,3399
"CSR","D/B/A Centerspace Common Stock","2021-01-08 15:30:00-05:00",71.48999786376953,71.75,71.32499694824219,71.55000305175781,71.55000305175781,4788
"CSR","D/B/A Centerspace Common Stock","2021-01-08 16:00:00-05:00",71.56,71.75,71.56,71.75,71.75,0
"CSR","D/B/A Centerspace Common Stock","2021-01-11 09:30:00-05:00",72.2300033569336,72.58999633789062,71.8949966430664,72.08999633789062,72.08999633789062,5593
"CSR","D/B/A Centerspace Common Stock","2021-01-11 10:30:00-05:00",71.66999816894531,72.55000305175781,70.62000274658203,70.62000274658203,70.62000274658203,2467
"CSR","D/B/A Centerspace Common Stock","2021-01-11 11:30:00-05:00",70.8499984741211,71.32499694824219,70.70999908447266,71.32499694824219,71.32499694824219,2108
"CSR","D/B/A Centerspace Common Stock","2021-01-11 12:30:00-05:00",70.9000015258789,70.9000015258789,70.66000366210938,70.66000366210938,70.66000366210938,463
"CSR","D/B/A Centerspace Common Stock","2021-01-11 13:30:00-05:00",70.69999694824219,71.01000213623047,70.27999877929688,70.37999725341797,70.37999725341797,1141
"CSR","D/B/A Centerspace Common Stock","2021-01-11 14:30:00-05:00",70.06999969482422,70.5199966430664,70.05000305175781,70.3499984741211,70.3499984741211,2738
"CSR","D/B/A Centerspace Common Stock","2021-01-11 15:30:00-05:00",70.19999694824219,71.01000213623047,70.0,70.87000274658203,70.87000274658203,16582
